GameID,FileName,Extension,Platform,Genre,Rating,Votes,Description,Compatibility,Size,DownloadLink,CoverArtLink
DOS-0B489970,"Cool Croc Twins, The",ZIP,DOS,General,7.8/10,"1,534","Cool Croc Twins, The is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.75 KB,"https://archive.org/download/total-dos-collection-c_202301/Cool Croc Twins, The (1992)(Empire Interactive Inc.) [Quick Docs].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Croc%20Twins%2C%20The.png
DOS-B4356DAB,"Cool Croc Twins, The",ZIP,DOS,General,9.4/10,"4,118","Cool Croc Twins, The is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",389 Bytes,"https://archive.org/download/total-dos-collection-c_202301/Cool Croc Twins, The (1992)(Empire Interactive Inc.) [TSR Crack].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Croc%20Twins%2C%20The.png
DOS-EFEF9573,"Cool Croc Twins, The",ZIP,DOS,Action,8.7/10,"4,035","Cool Croc Twins, The is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",183.68 KB,"https://archive.org/download/total-dos-collection-c_202301/Cool Croc Twins, The (demo) (1992)(Empire Interactive Inc.) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Croc%20Twins%2C%20The.png
DOS-9AB8C2DD,Cool Spot,ZIP,DOS,Action,6.9/10,661,"Cool Spot is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",687.36 KB,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot (1994)(Virgin Games, Ltd.) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-5B5540E3,Cool Spot,ZIP,DOS,General,8.4/10,"2,680",Cool Spot is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.36 MB,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot (1994)(Virgin Games, Ltd.) [IMA][1440k][!].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-ADA3DD40,Cool Spot,ZIP,DOS,General,7.7/10,"1,704",Cool Spot is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",311 Bytes,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot (1994)(Virgin Games, Ltd.) [Trainer Info].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-C21B9B7C,Cool Spot,ZIP,DOS,General,6.0/10,878,Cool Spot is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",8.22 KB,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot (1994)(Virgin Games, Ltd.) [Trainer].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-F179E18C,Cool Spot,ZIP,DOS,General,6.8/10,"1,939",Cool Spot is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",28.53 MB,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot (1994)(Virgin Games, Ltd.) [kfx][1440k][!].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-A98A5CE9,Cool Spot,ZIP,DOS,Action,6.9/10,"1,534","Cool Spot is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",710.67 KB,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot (Installer) (1994)(Virgin Games, Ltd.) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-EEC3F059,Cool Spot,ZIP,DOS,Action,7.2/10,"4,547","Cool Spot [a1] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",695.39 KB,"https://archive.org/download/total-dos-collection-c_202301/Cool Spot [a1] (1994)(Virgin Games, Ltd.) [Action].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20Spot.png
DOS-67FAC1C3,Cool World,ZIP,DOS,General,8.0/10,"2,653",Cool World is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",36.99 MB,https://archive.org/download/total-dos-collection-c_202301/Cool World (1992)(Ocean Software Ltd) [kfx][720k][cp][!].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-94CCC7FC,Cool World,ZIP,DOS,Action,8.2/10,922,"Cool World is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",723.69 KB,https://archive.org/download/total-dos-collection-c_202301/Cool World (1992)(Ocean Software Ltd.) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-AD18A9BA,Cool World,ZIP,DOS,General,7.1/10,"1,949",Cool World is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",2.48 KB,https://archive.org/download/total-dos-collection-c_202301/Cool World (1992)(Ocean Software Ltd.) [Documentation].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-4DECADDA,Cool World,ZIP,DOS,General,6.0/10,877,Cool World is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",3.40 MB,https://archive.org/download/total-dos-collection-c_202301/Cool World (1992)(Ocean Software Ltd.) [Manual].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-268D7947,Cool World,ZIP,DOS,Action,9.2/10,"2,956","Cool World is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.04 MB,https://archive.org/download/total-dos-collection-c_202301/Cool World (Installer) (1992)(Ocean Software Ltd.) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-D67985A2,Cool World,ZIP,DOS,Action,6.3/10,"2,333","Cool World is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",184.04 KB,https://archive.org/download/total-dos-collection-c_202301/Cool World (demo) (1992)(Ocean Software Ltd.) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-2DDA75CE,Cool World,ZIP,DOS,Action,7.8/10,"4,602","Cool World [a1] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",723.78 KB,https://archive.org/download/total-dos-collection-c_202301/Cool World [a1] (1992)(Ocean Software Ltd.) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-7C4673E3,Cool World,ZIP,DOS,Action,7.0/10,"1,926","Cool World [b1] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.04 MB,https://archive.org/download/total-dos-collection-c_202301/Cool World [b1] (Installer) (1992)(Ocean Software Ltd.) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cool%20World.png
DOS-D8B7D59A,Cop Killa,ZIP,DOS,Action,6.7/10,"2,827","Cop Killa is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",379.58 KB,https://archive.org/download/total-dos-collection-c_202301/Cop Killa (Fi)(En) (1997)(ISO) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cop%20Killa.png
DOS-0FF839C8,Copos v1.5,ZIP,DOS,Strategy,6.9/10,"3,741","Copos v1.5 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",71.22 KB,https://archive.org/download/total-dos-collection-c_202301/Copos v1.5 (Es) (1993)(Rui Miguel del-Negro) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Copos%20v1.5.png
DOS-AEB7C665,Cops & Crops,ZIP,DOS,Action,9.3/10,"1,999","Cops & Crops is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",67.90 KB,https://archive.org/download/total-dos-collection-c_202301/Cops & Crops (1993)(Russ Merritt) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cops%20%26%20Crops.png
DOS-06BD1324,Copter Strike v3.0,ZIP,DOS,Action,9.1/10,892,"Copter Strike v3.0 [SW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",8.30 KB,https://archive.org/download/total-dos-collection-c_202301/Copter Strike v3.0 [SW] (1997)(PLBM Games) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Copter%20Strike%20v3.0.png
DOS-E25EC734,Copter Wars v1.3,ZIP,DOS,Action,6.3/10,"2,994","Copter Wars v1.3 is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",40.57 KB,https://archive.org/download/total-dos-collection-c_202301/Copter Wars v1.3 (2001)(MW Software) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Copter%20Wars%20v1.3.png
DOS-0E82F68B,CopyWrite,ZIP,DOS,General,6.0/10,"3,545",CopyWrite is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",115.75 KB,https://archive.org/download/total-dos-collection-c_202301/CopyWrite (1986)(Quaid Software Limited) [Utility].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CopyWrite.png
DOS-D2E94880,CopyWrite,ZIP,DOS,General,6.9/10,270,CopyWrite is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",139.64 KB,https://archive.org/download/total-dos-collection-c_202301/CopyWrite (1991)(Quid Software Ltd) [Utility].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CopyWrite.png
DOS-15DF8B23,Cordat CoreWars v1.25,ZIP,DOS,Strategy,6.9/10,"3,253","Cordat CoreWars v1.25 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",140.73 KB,https://archive.org/download/total-dos-collection-c_202301/Cordat CoreWars v1.25 (Pl) (1993)(Cordat-Krakow) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Cordat%20CoreWars%20v1.25.png
DOS-98A82A41,Core Wars Development and Simulation System v2.1G,ZIP,DOS,Strategy,6.1/10,"3,611","Core Wars Development and Simulation System v2.1G is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",122.40 KB,https://archive.org/download/total-dos-collection-c_202301/Core Wars Development and Simulation System v2.1G (1989)(Maz Spork) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Core%20Wars%20Development%20and%20Simulation%20System%20v2.1G.png
DOS-157A7BF3,CoreLife,ZIP,DOS,Strategy,7.7/10,658,"CoreLife is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",64.43 KB,https://archive.org/download/total-dos-collection-c_202301/CoreLife (1993)(Brent Adams) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreLife.png
DOS-98BFDB51,CoreView,ZIP,DOS,General,8.2/10,"2,038",CoreView is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",14.25 KB,https://archive.org/download/total-dos-collection-c_202301/CoreView (1991)(RolySoft) [Utility].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreView.png
DOS-8F8A2718,CoreWar,ZIP,DOS,Strategy,7.1/10,"4,722","CoreWar is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",62.14 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWar (1990)(Edwin J. Herrell) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar.png
DOS-F3AA04BA,CoreWar Plus v2.0,ZIP,DOS,Strategy,6.6/10,"3,471","CoreWar Plus v2.0 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",135.70 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWar Plus v2.0 (1991)(Stefan Strack) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar%20Plus%20v2.0.png
DOS-056092B9,CoreWar Pro v3.0,ZIP,DOS,Strategy,7.8/10,"4,877","CoreWar Pro v3.0 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",101.20 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWar Pro v3.0 (1991)(Stefan Strack) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar%20Pro%20v3.0.png
DOS-4672D2DF,CoreWar Pro v3.02,ZIP,DOS,Strategy,9.1/10,"3,277","CoreWar Pro v3.02 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",97.40 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWar Pro v3.02 (1992)(Stefan Strack) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar%20Pro%20v3.02.png
DOS-4D0903C1,CoreWar,ZIP,DOS,Strategy,7.8/10,"3,515","CoreWar [h1] is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",14.54 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWar [h1] (1984)(Kevin A. Bjorke) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar.png
DOS-B0E24E11,CoreWar v1.01,ZIP,DOS,General,8.0/10,"3,695",CoreWar v1.01 is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",4.66 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWar v1.01 (1984)(Kevin Bjorke) [Source].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar%20v1.01.png
DOS-C1E78234,CoreWar v1.01,ZIP,DOS,"Strategy, Simulation",8.4/10,"3,455","CoreWar v1.01 is an engaging Strategy, Simulation game released for the DOS. This title offers a unique experience within the strategy, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",15.18 KB,"https://archive.org/download/total-dos-collection-c_202301/CoreWar v1.01 (1984)(Kevin Bjorke) [Strategy, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWar%20v1.01.png
DOS-60879088,CoreWars v2.00,ZIP,DOS,General,8.6/10,"4,218",CoreWars v2.00 is a classic title for the DOS. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",7.43 KB,"https://archive.org/download/total-dos-collection-c_202301/CoreWars v2.00 (1984)(Kevin A. Bjorke, Harvey Lord) [Source].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWars%20v2.00.png
DOS-262C7AA8,CoreWars v2.22,ZIP,DOS,Strategy,6.0/10,"3,872","CoreWars v2.22 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",21.99 KB,https://archive.org/download/total-dos-collection-c_202301/CoreWars v2.22 (1990)(Triskelian Simulations) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/CoreWars%20v2.22.png
DOS-1F5DF3F8,Corewar,ZIP,DOS,Strategy,8.7/10,"2,348","Corewar is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",61.98 KB,https://archive.org/download/total-dos-collection-c_202301/Corewar (1993)(Werner Antensteiner) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corewar.png
DOS-6C716213,Corewar - Mercury2,ZIP,DOS,Strategy,6.5/10,"4,506","Corewar - Mercury2 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",23.64 KB,https://archive.org/download/total-dos-collection-c_202301/Corewar - Mercury2 (1993)(Albert Ma) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corewar%20-%20Mercury2.png
DOS-4B41025F,Corewar 88 v4.97,ZIP,DOS,Strategy,7.6/10,"4,172","Corewar 88 v4.97 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",34.75 KB,https://archive.org/download/total-dos-collection-c_202301/Corewar 88 v4.97 (1993)(Mintardjo Wangsaw) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corewar%2088%20v4.97.png
DOS-15D1FA7A,Corewar,ZIP,DOS,"Strategy, Simulation",8.2/10,"4,469","Corewar [SW] is an engaging Strategy, Simulation game released for the DOS. This title offers a unique experience within the strategy, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",60.45 KB,"https://archive.org/download/total-dos-collection-c_202301/Corewar [SW] (1990)(Edwin J. Herrell, Brad J. Hlista) [Simulation, Strategy].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corewar.png
DOS-357A37EB,Corewars v3.0,ZIP,DOS,Strategy,9.4/10,"1,271","Corewars v3.0 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",28.88 KB,https://archive.org/download/total-dos-collection-c_202301/Corewars v3.0 (1990)(Daniel Sharpe) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Corewars%20v3.0.png
DOS-B40278D4,Corncob 3-D v1.21,ZIP,DOS,"Action, Simulation",8.8/10,63,"Corncob 3-D v1.21 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",684.13 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3-D v1.21 [SW] (1992)(Pie in the Sky Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203-D%20v1.21.png
DOS-3DD91550,Corncob 3D v1.20,ZIP,DOS,"Action, Simulation",7.0/10,"2,931","Corncob 3D v1.20 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",313.69 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v1.20 [SW] (1991)(Pie in the Sky Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v1.20.png
DOS-88C6749A,Corncob 3D v2.0,ZIP,DOS,"Action, Simulation",8.1/10,"1,025","Corncob 3D v2.0 is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",332.02 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v2.0 (Installer) [SW] (1992)(Pie in the Sky Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v2.0.png
DOS-81CF3B3B,Corncob 3D v2.0,ZIP,DOS,"Action, Simulation",8.3/10,137,"Corncob 3D v2.0 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",309.58 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v2.0 [SW] (1992)(Pie in the Sky Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v2.0.png
DOS-1A176143,Corncob 3D v2.0,ZIP,DOS,"Action, Simulation",8.6/10,"4,709","Corncob 3D v2.0 [SW][a1] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",309.23 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v2.0 [SW][a1] (1992)(Pie in the Sky Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v2.0.png
DOS-222B5866,Corncob 3D v3.4,ZIP,DOS,"Action, Simulation",8.3/10,"1,526","Corncob 3D v3.4 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",344.76 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v3.4 [SW] (1992)(MVP Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v3.4.png
DOS-B7261932,Corncob 3D v3.42,ZIP,DOS,"Action, Simulation",6.8/10,"2,766","Corncob 3D v3.42 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",350.01 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v3.42 [SW] (1992)(MVP Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v3.42.png
DOS-D63CE22D,Corncob 3D v3.42,ZIP,DOS,"Action, Simulation",9.4/10,"1,950","Corncob 3D v3.42 [SW] is an engaging Action, Simulation game released for the DOS. This title offers a unique experience within the action, simulation genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",506.70 KB,"https://archive.org/download/total-dos-collection-c_202301/Corncob 3D v3.42 [SW] (1993)(MVP Software) [Action, Simulation].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Corncob%203D%20v3.42.png
