GameID,FileName,Platform,Genre,Description,Compatibility,Size,DownloadLink,CoverArtLink
PS4-6D9262C2,Star Wars - Demolition (Germany).zip,Sony PlayStation 3 / PS4,General,Star Wars - Demolition is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,516.54 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Demolition (Germany).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Demolition.png
PS4-19F6D1A7,Star Wars - Demolition (USA) (Demo).zip,Sony PlayStation 3 / PS4,General,Star Wars - Demolition is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,39.47 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Demolition (USA) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Demolition.png
PS4-759D45CA,Star Wars - Demolition (USA).zip,Sony PlayStation 3 / PS4,General,Star Wars - Demolition is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,508.27 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Demolition (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Demolition.png
PS4-3D0D33D7,Star Wars - Episode I - Die Dunkle Bedrohung (Germany) (Demo).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - Die Dunkle Bedrohung is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,53.88 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - Die Dunkle Bedrohung (Germany) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20Die%20Dunkle%20Bedrohung.png
PS4-A3F64863,Star Wars - Episode I - Die dunkle Bedrohung (Germany).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - Die dunkle Bedrohung is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,507.66 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - Die dunkle Bedrohung (Germany).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20Die%20dunkle%20Bedrohung.png
PS4-59C39AB1,Star Wars - Episode I - Jedi Power Battles (Europe).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - Jedi Power Battles is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,277.30 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - Jedi Power Battles (Europe).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20Jedi%20Power%20Battles.png
PS4-8DEE28D8,Star Wars - Episode I - Jedi Power Battles (France).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - Jedi Power Battles is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,276.46 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - Jedi Power Battles (France).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20Jedi%20Power%20Battles.png
PS4-BE66DC4A,Star Wars - Episode I - Jedi Power Battles (Germany).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - Jedi Power Battles is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,276.29 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - Jedi Power Battles (Germany).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20Jedi%20Power%20Battles.png
PS4-06F6B3BE,Star Wars - Episode I - Jedi Power Battles (USA).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - Jedi Power Battles is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,278.56 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - Jedi Power Battles (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20Jedi%20Power%20Battles.png
PS4-B55F3E96,Star Wars - Episode I - La Menace Fantome (France) (Demo).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - La Menace Fantome is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,54.06 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - La Menace Fantome (France) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20La%20Menace%20Fantome.png
PS4-6DE94B23,Star Wars - Episode I - La Menace Fantome (France).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - La Menace Fantome is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,499.17 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - La Menace Fantome (France).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20La%20Menace%20Fantome.png
PS4-F281CE44,Star Wars - Episode I - The Phantom Menace (Australia) (Demo).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - The Phantom Menace is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,54.18 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - The Phantom Menace (Australia) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20The%20Phantom%20Menace.png
PS4-19C57B43,Star Wars - Episode I - The Phantom Menace (Europe).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - The Phantom Menace is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,501.29 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - The Phantom Menace (Europe).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20The%20Phantom%20Menace.png
PS4-0771DD9C,Star Wars - Episode I - The Phantom Menace (Japan).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - The Phantom Menace is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,499.53 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - The Phantom Menace (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20The%20Phantom%20Menace.png
PS4-85CB4642,Star Wars - Episode I - The Phantom Menace (USA) (Demo).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - The Phantom Menace is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,54.38 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - The Phantom Menace (USA) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20The%20Phantom%20Menace.png
PS4-FB50317F,Star Wars - Episode I - The Phantom Menace (USA) (Rev 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - The Phantom Menace is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,501.63 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - The Phantom Menace (USA) (Rev 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20The%20Phantom%20Menace.png
PS4-D3D20A1D,Star Wars - Episode I - The Phantom Menace (USA).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episode I - The Phantom Menace is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,502.85 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episode I - The Phantom Menace (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episode%20I%20-%20The%20Phantom%20Menace.png
PS4-7AA4CC1F,Star Wars - Episodio I - Jedi Power Battles (Italy).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episodio I - Jedi Power Battles is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,276.23 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episodio I - Jedi Power Battles (Italy).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episodio%20I%20-%20Jedi%20Power%20Battles.png
PS4-02BAAEC8,Star Wars - Episodio I - Jedi Power Battles (Spain).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episodio I - Jedi Power Battles is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,276.98 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episodio I - Jedi Power Battles (Spain).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episodio%20I%20-%20Jedi%20Power%20Battles.png
PS4-4664650A,Star Wars - Episodio I - La Amenaza Fantasma (Spain) (Demo).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episodio I - La Amenaza Fantasma is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,52.98 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episodio I - La Amenaza Fantasma (Spain) (Demo).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episodio%20I%20-%20La%20Amenaza%20Fantasma.png
PS4-77D5EB76,Star Wars - Episodio I - La Amenaza Fantasma (Spain).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episodio I - La Amenaza Fantasma is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,494.85 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episodio I - La Amenaza Fantasma (Spain).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episodio%20I%20-%20La%20Amenaza%20Fantasma.png
PS4-03F9CBBB,Star Wars - Episodio I - La Minaccia Fantasma (Italy).zip,Sony PlayStation 3 / PS4,General,Star Wars - Episodio I - La Minaccia Fantasma is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,507.36 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Episodio I - La Minaccia Fantasma (Italy).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Episodio%20I%20-%20La%20Minaccia%20Fantasma.png
PS4-0D4DFA5F,Star Wars - Masters of Teras Kasi (Europe).zip,Sony PlayStation 3 / PS4,General,Star Wars - Masters of Teras Kasi is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,387.79 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Masters of Teras Kasi (Europe).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Masters%20of%20Teras%20Kasi.png
PS4-731339B0,Star Wars - Masters of Teras Kasi (Japan).zip,Sony PlayStation 3 / PS4,General,Star Wars - Masters of Teras Kasi is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,380.36 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Masters of Teras Kasi (Japan).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Masters%20of%20Teras%20Kasi.png
PS4-14F722E0,Star Wars - Masters of Teras Kasi (USA).zip,Sony PlayStation 3 / PS4,General,Star Wars - Masters of Teras Kasi is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,380.30 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Masters of Teras Kasi (USA).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Masters%20of%20Teras%20Kasi.png
PS4-2B073BB7,Star Wars - Rebel Assault II - The Hidden Empire (Europe) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,481.50 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Europe) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-264A0415,Star Wars - Rebel Assault II - The Hidden Empire (Europe) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,486.32 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Europe) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-578BC3F7,Star Wars - Rebel Assault II - The Hidden Empire (France) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,480.63 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (France) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-02C13AC5,Star Wars - Rebel Assault II - The Hidden Empire (France) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,485.47 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (France) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-331E880C,Star Wars - Rebel Assault II - The Hidden Empire (Germany) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,480.94 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Germany) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-ACA69F2A,Star Wars - Rebel Assault II - The Hidden Empire (Germany) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,485.44 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Germany) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-90AA872A,Star Wars - Rebel Assault II - The Hidden Empire (Italy) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,480.57 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Italy) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-9A4578A5,Star Wars - Rebel Assault II - The Hidden Empire (Italy) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,485.48 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Italy) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-CF359665,Star Wars - Rebel Assault II - The Hidden Empire (Japan) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,505.07 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Japan) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-9C6D83D9,Star Wars - Rebel Assault II - The Hidden Empire (Japan) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,510.23 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Japan) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-C83E4A1D,Star Wars - Rebel Assault II - The Hidden Empire (Spain) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,480.83 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Spain) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-3A73F0A7,Star Wars - Rebel Assault II - The Hidden Empire (Spain) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,485.46 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (Spain) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-62F98B1C,Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 1).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,505.06 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 1).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
PS4-387BA7F8,Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 2).zip,Sony PlayStation 3 / PS4,General,Star Wars - Rebel Assault II - The Hidden Empire is a classic title for the Sony PlayStation 3 / PS4. Experience the original gameplay and features that made this game a notable entry in its library.,For PS3: Use RPCS3. Requires a high-end CPU (8+ cores recommended) and a Vulkan-compatible GPU. For PS4: Currently requires a jailbroken console or experimental emulators like ShadPS4 for specific titles.,510.23 MB,https://archive.org/download/sony_playstation_part4/Star Wars - Rebel Assault II - The Hidden Empire (USA) (Disc 2).zip,https://thumbnails.libretro.com/Sony%20-%20PlayStation%203/Named_Boxarts/Star%20Wars%20-%20Rebel%20Assault%20II%20-%20The%20Hidden%20Empire.png
